"","X","Y","tmin","date"
"1",-2.95638888888889,35.2763888888889,13.6,2021-01-08
"2",-5.34694444444444,35.8886111111111,11.6,2021-01-08
"3",-5.59888888888889,36.0138888888889,11.1,2021-01-08
"4",-4.48166666666667,36.7177777777778,10.6,2021-01-08
"5",-4.48222222222222,36.6661111111111,10.3,2021-01-08
"6",-5.155,36.4169444444444,10.2,2021-01-08
"7",-3.02055555555556,36.7472222222222,9.3,2021-01-08
"8",-2.70166666666667,36.6869444444444,9,2021-01-08
"9",-5.965,36.2455555555556,9,2021-01-08
"10",-2.35694444444444,36.8463888888889,8.4,2021-01-08
"11",-6.20555555555556,36.4655555555556,8.1,2021-01-08
"12",-6.25777777777778,36.4997222222222,8.1,2021-01-08
"13",0.167777777777778,38.7836111111111,7.8,2021-01-08
"14",1.38444444444444,38.8763888888889,7.5,2021-01-08
"15",-7.395,37.1947222222222,7,2021-01-08
"16",-1.58694444444444,37.4172222222222,6.9,2021-01-08
"17",3.47805555555556,39.7166666666667,6.9,2021-01-08
"18",-5.085,37.5161111111111,6.8,2021-01-08
"19",-6.05583333333333,36.7505555555556,6.8,2021-01-08
"20",-5.61138888888889,37.1644444444444,6.8,2021-01-08
"21",-6.3325,36.6388888888889,6.8,2021-01-08
"22",2.62527777777778,39.5552777777778,6.7,2021-01-08
"23",-5.87916666666667,37.4166666666667,6.7,2021-01-08
"24",3.01666666666667,39.7491666666667,6.6,2021-01-08
"25",4.21555555555556,39.8547222222222,6.4,2021-01-08
"26",-0.494166666666667,38.3725,6.3,2021-01-08
"27",-0.570833333333333,38.2827777777778,6.3,2021-01-08
"28",-0.805833333333333,37.7783333333333,6.2,2021-01-08
"29",2.73666666666667,39.5608333333333,6.2,2021-01-08
"30",-0.987777777777778,37.6011111111111,6.1,2021-01-08
"31",-4.77,37.1944444444444,5.9,2021-01-08
"32",-4.74833333333333,37.0294444444444,5.8,2021-01-08
"33",3.01916666666667,39.5216666666667,5.8,2021-01-08
"34",-6.91166666666667,37.2783333333333,5.7,2021-01-08
"35",-0.803333333333333,37.7888888888889,5.5,2021-01-08
"36",-4.84666666666667,37.8488888888889,5.5,2021-01-08
"37",-6.73805555555556,37.0980555555556,5.4,2021-01-08
"38",-0.0958333333333333,38.9288888888889,5.2,2021-01-08
"39",-7.68472222222222,43.7861111111111,5.1,2021-01-08
"40",-0.366388888888889,39.4805555555556,5,2021-01-08
"41",-0.371944444444444,39.1847222222222,4.6,2021-01-08
"42",-4.74805555555556,43.4202777777778,4.6,2021-01-08
"43",-3.78944444444444,37.1897222222222,4.4,2021-01-08
"44",-4.06333333333333,38.0230555555556,4.4,2021-01-08
"45",-1.94361111111111,37.3905555555556,4.3,2021-01-08
"46",-0.366388888888889,39.4805555555556,4.3,2021-01-08
"47",-4.35388888888889,37.5561111111111,4.2,2021-01-08
"48",-0.0719444444444444,39.9572222222222,4.2,2021-01-08
"49",-1.17083333333333,38.0019444444444,4.2,2021-01-08
"50",-0.474722222222222,39.485,4.1,2021-01-08
"51",-9.21083333333333,43.1605555555556,4.1,2021-01-08
"52",-5.37416666666667,36.7605555555556,3.9,2021-01-08
"53",-0.523611111111111,39.0016666666667,3.8,2021-01-08
"54",-3.63138888888889,37.1372222222222,3.5,2021-01-08
"55",-3.80888888888889,37.7775,3.5,2021-01-08
"56",-1.22861111111111,37.9577777777778,3.4,2021-01-08
"57",-2.75277777777778,43.4538888888889,3.3,2021-01-08
"58",-1.68722222222222,37.6547222222222,3.2,2021-01-08
"59",-9.29138888888889,42.9247222222222,3.2,2021-01-08
"60",2.88583333333333,39.8233333333333,3.1,2021-01-08
"61",-2.88972222222222,38.3147222222222,3,2021-01-08
"62",-5.88055555555556,38.9555555555556,2.9,2021-01-08
"63",-8.42138888888889,43.3658333333333,2.9,2021-01-08
"64",-5.84861111111111,43.6558333333333,2.7,2021-01-08
"65",-6.765,38.2986111111111,2.6,2021-01-08
"66",-6.38555555555556,38.9158333333333,2.5,2021-01-08
"67",-3.80055555555556,43.4911111111111,2.5,2021-01-08
"68",-3.80055555555556,43.4911111111111,2.4,2021-01-08
"69",-5.76972222222222,37.9263888888889,2.3,2021-01-08
"70",2.2,41.3905555555556,2.3,2021-01-08
"71",-3.23388888888889,43.3947222222222,2.2,2021-01-08
"72",-5.12111111111111,38.4986111111111,2.2,2021-01-08
"73",-3.02166666666667,43.375,2.1,2021-01-08
"74",-5.70083333333333,43.56,2.1,2021-01-08
"75",-1.38055555555556,38.2327777777778,1.6,2021-01-08
"76",-6.81388888888889,38.8833333333333,1.4,2021-01-08
"77",-6.675,37.8686111111111,1.4,2021-01-08
"78",-3.04694444444444,39.5975,1.3,2021-01-08
"79",-6.01694444444444,38.2316666666667,1.3,2021-01-08
"80",2.54,41.5875,1.3,2021-01-08
"81",2.07,41.2927777777778,1.2,2021-01-08
"82",0.493333333333333,40.8202777777778,1.2,2021-01-08
"83",-4.60888888888889,38.3330555555556,1.2,2021-01-08
"84",-1.03805555555556,38.3997222222222,1,2021-01-08
"85",-2.735,37.5058333333333,1,2021-01-08
"86",-4.61638888888889,39.0886111111111,0.9,2021-01-08
"87",-6.47,43.5691666666667,0.8,2021-01-08
"88",-3.39138888888889,38.7505555555556,0.5,2021-01-08
"89",-5.06222222222222,39.1694444444444,0.5,2021-01-08
"90",-3.92027777777778,38.9891666666667,0.4,2021-01-08
"91",2.69694444444444,41.6508333333333,0.4,2021-01-08
"92",-1.87722222222222,38.1025,0.3,2021-01-08
"93",-4.39222222222222,43.3933333333333,0.1,2021-01-08
"94",-2.04111111111111,43.3063888888889,0,2021-01-08
"95",-1.86222222222222,39.0055555555556,0,2021-01-08
"96",-1.15972222222222,38.6016666666667,0,2021-01-08
"97",-7.23111111111111,39.4147222222222,0,2021-01-08
"98",-2.42055555555556,39.4166666666667,-0.1,2021-01-08
"99",-3.56666666666667,38.5180555555556,-0.1,2021-01-08
"100",-1.70305555555556,38.5419444444444,-0.1,2021-01-08
"101",-1.24472222222222,39.5755555555556,-0.1,2021-01-08
"102",-1.85638888888889,38.9541666666667,-0.2,2021-01-08
"103",2.71305555555556,39.735,-0.2,2021-01-08
"104",2.12416666666667,41.4183333333333,-0.2,2021-01-08
"105",-2.90638888888889,43.2980555555556,-0.3,2021-01-08
"106",-8.55583333333333,42.8761111111111,-0.3,2021-01-08
"107",-2.13194444444444,40.0672222222222,-0.5,2021-01-08
"108",-6.33888888888889,39.4713888888889,-0.5,2021-01-08
"109",-3.82555555555556,43.4238888888889,-0.6,2021-01-08
"110",-6.04416666666667,43.5669444444444,-0.6,2021-01-08
"111",-4.59083333333333,40.2886111111111,-0.8,2021-01-08
"112",-3.10472222222222,43.2033333333333,-0.9,2021-01-08
"113",-3.67805555555556,40.4119444444444,-1,2021-01-08
"114",-6.08583333333333,40.0430555555556,-1.1,2021-01-08
"115",-4.04527777777778,39.8847222222222,-1.1,2021-01-08
"116",-6.5575,40.0036111111111,-1.1,2021-01-08
"117",-1.66,38.9358333333333,-1.2,2021-01-08
"118",-8.61583333333333,42.4383333333333,-1.2,2021-01-08
"119",-2.25111111111111,43.3022222222222,-1.3,2021-01-08
"120",-7.85972222222222,42.3252777777778,-1.4,2021-01-08
"121",-8.62722222222222,42.7383333333333,-1.5,2021-01-08
"122",-3.72222222222222,40.2994444444444,-1.6,2021-01-08
"123",-0.935,41.6208333333333,-1.6,2021-01-08
"124",-7.03138888888889,43.5247222222222,-1.7,2021-01-08
"125",-3.78611111111111,40.3755555555556,-1.8,2021-01-08
"126",-8.41055555555556,42.8880555555556,-1.8,2021-01-08
"127",-4.86361111111111,39.9586111111111,-1.9,2021-01-08
"128",-5.5825,39.9458333333333,-2,2021-01-08
"129",-2.33111111111111,42.4522222222222,-2.1,2021-01-08
"130",-5.87416666666667,43.3533333333333,-2.1,2021-01-08
"131",-5.87416666666667,43.3533333333333,-2.1,2021-01-08
"132",-3.02138888888889,40.0113888888889,-2.2,2021-01-08
"133",-8.62388888888889,42.2386111111111,-2.4,2021-01-08
"134",-5.62111111111111,43.5230555555556,-2.6,2021-01-08
"135",-3.15,40.6302777777778,-2.7,2021-01-08
"136",-1.12416666666667,40.3505555555556,-2.8,2021-01-08
"137",-1.00416666666667,41.6605555555556,-2.9,2021-01-08
"138",-3.765,40.6961111111111,-2.9,2021-01-08
"139",-1.79222222222222,43.3569444444444,-2.9,2021-01-08
"140",-4.35055555555556,39.5469444444444,-2.9,2021-01-08
"141",1.16361111111111,41.145,-3,2021-01-08
"142",-1.79222222222222,43.3569444444444,-3,2021-01-08
"143",-3.72416666666667,40.4516666666667,-3,2021-01-08
"144",-8.37194444444444,43.3069444444444,-3.2,2021-01-08
"145",-6.6,40.635,-3.2,2021-01-08
"146",-0.237777777777778,40.9466666666667,-3.4,2021-01-08
"147",-2.15,40.5302777777778,-3.4,2021-01-08
"148",-2.41333333333333,43.2094444444445,-3.5,2021-01-08
"149",-1.29333333333333,40.9261111111111,-3.6,2021-01-08
"150",2.76333333333333,41.9116666666667,-3.7,2021-01-08
"151",-0.141666666666667,41.0580555555556,-3.7,2021-01-08
"152",-8.0925,42.4213888888889,-3.9,2021-01-08
"153",-5.66222222222222,40.9575,-4,2021-01-08
"154",0.598055555555556,41.6261111111111,-4,2021-01-08
"155",-4.75444444444444,41.6408333333333,-4,2021-01-08
"156",-7.4575,43.1113888888889,-4.1,2021-01-08
"157",-3.55555555555556,40.4666666666667,-4.3,2021-01-08
"158",1.84027777777778,41.72,-4.4,2021-01-08
"159",-1.41,41.1144444444444,-4.4,2021-01-08
"160",-1.87888888888889,40.8416666666667,-4.5,2021-01-08
"161",2.76361111111111,42.1044444444444,-4.5,2021-01-08
"162",-0.255833333333333,40.4333333333333,-4.6,2021-01-08
"163",-1.54305555555556,43.1358333333333,-4.6,2021-01-08
"164",-4.61722222222222,42.3508333333333,-4.6,2021-01-08
"165",-4.85555555555556,41.7119444444444,-4.7,2021-01-08
"166",-2.3175,43.08,-4.7,2021-01-08
"167",-0.186666666666667,40.4986111111111,-5.1,2021-01-08
"168",-4.25,40.4277777777778,-5.2,2021-01-08
"169",-1.63833333333333,42.8177777777778,-5.2,2021-01-08
"170",-6.43777777777778,41.0113888888889,-5.4,2021-01-08
"171",-1.64527777777778,41.3311111111111,-5.5,2021-01-08
"172",-3.44361111111111,40.4886111111111,-5.6,2021-01-08
"173",-1.47527777777778,42.1986111111111,-5.6,2021-01-08
"174",-1.5325,42.7761111111111,-5.6,2021-01-08
"175",-3.93388888888889,42.8063888888889,-5.6,2021-01-08
"176",-5.66666666666667,42.0108333333333,-5.7,2021-01-08
"177",-3.62027777777778,42.3569444444444,-5.9,2021-01-08
"178",-4.60277777777778,41.9955555555556,-6,2021-01-08
"179",-3.48277777777778,42.92,-6,2021-01-08
"180",-5.73527777777778,41.5155555555556,-6.2,2021-01-08
"181",0.865277777777778,42.2052777777778,-6.4,2021-01-08
"182",-5.49833333333333,40.9594444444445,-6.4,2021-01-08
"183",-4.52,42.8705555555556,-6.6,2021-01-08
"184",-1.65,42.7769444444444,-6.6,2021-01-08
"185",-0.325555555555556,42.0844444444444,-6.7,2021-01-08
"186",-7.73361111111111,42.0791666666667,-6.9,2021-01-08
"187",-2.735,42.8819444444444,-6.9,2021-01-08
"188",2.19611111111111,42.1913888888889,-7.2,2021-01-08
"189",-6.6,42.5638888888889,-7.3,2021-01-08
"190",-4.12638888888889,40.9452777777778,-7.4,2021-01-08
"191",-2.73277777777778,42.8719444444444,-7.5,2021-01-08
"192",-7.2825,42.3394444444444,-7.8,2021-01-08
"193",-5.65111111111111,42.5883333333333,-8.1,2021-01-08
"194",-4.14194444444444,40.7063888888889,-8.1,2021-01-08
"195",-5.77638888888889,42.9786111111111,-8.2,2021-01-08
"196",-4.16055555555556,42.9919444444444,-8.3,2021-01-08
"197",-4.68,40.6591666666667,-8.6,2021-01-08
"198",-1.21361111111111,42.4908333333333,-8.8,2021-01-08
"199",-2.61805555555556,41.0863888888889,-8.8,2021-01-08
"200",-6.27972222222222,41.9413888888889,-8.9,2021-01-08
"201",1.93944444444444,42.3325,-8.9,2021-01-08
"202",-0.673055555555556,42.7088888888889,-9.2,2021-01-08
"203",-3.61361111111111,41.0069444444444,-9.3,2021-01-08
"204",-3.58027777777778,41.1355555555556,-9.4,2021-01-08
"205",-4.01055555555556,40.7930555555556,-9.5,2021-01-08
"206",-3.74277777777778,41.6658333333333,-10.2,2021-01-08
"207",1.46305555555556,42.3547222222222,-10.4,2021-01-08
"208",-3.47527777777778,41.1919444444444,-10.4,2021-01-08
"209",-2.48305555555556,41.775,-11.1,2021-01-08
"210",-6.19666666666667,42.3775,-11.7,2021-01-08
"211",-0.546944444444444,42.5788888888889,-11.8,2021-01-08
"212",-6.41416666666667,42.9941666666667,-12.2,2021-01-08
"213",0.876944444444445,42.7002777777778,-12.7,2021-01-08
"214",-5.37694444444444,43.0622222222222,-12.9,2021-01-08
"215",-3.13166666666667,41.9597222222222,-14.9,2021-01-08
"216",-2.95638888888889,35.2763888888889,10.7,2021-01-09
"217",2.62527777777778,39.5552777777778,9.5,2021-01-09
"218",1.38444444444444,38.8763888888889,9.3,2021-01-09
"219",4.21555555555556,39.8547222222222,9.2,2021-01-09
"220",3.47805555555556,39.7166666666667,9.1,2021-01-09
"221",2.73666666666667,39.5608333333333,9,2021-01-09
"222",-4.61833333333333,36.5386111111111,8.5,2021-01-09
"223",3.01666666666667,39.7491666666667,8.4,2021-01-09
"224",-1.58694444444444,37.4172222222222,8.3,2021-01-09
"225",-6.25777777777778,36.4997222222222,8.1,2021-01-09
"226",-2.70166666666667,36.6869444444444,7.9,2021-01-09
"227",-4.48166666666667,36.7177777777778,7.9,2021-01-09
"228",-0.987777777777778,37.6011111111111,7.9,2021-01-09
"229",3.01916666666667,39.5216666666667,7.8,2021-01-09
"230",-3.02055555555556,36.7472222222222,7.5,2021-01-09
"231",-2.35694444444444,36.8463888888889,7.5,2021-01-09
"232",-4.48222222222222,36.6661111111111,7.3,2021-01-09
"233",-5.34694444444444,35.8886111111111,6.7,2021-01-09
"234",-5.155,36.4169444444444,6.5,2021-01-09
"235",-0.805833333333333,37.7783333333333,6.3,2021-01-09
"236",-6.20555555555556,36.4655555555556,6.3,2021-01-09
"237",-0.803333333333333,37.7888888888889,6,2021-01-09
"238",-5.59888888888889,36.0138888888889,5.9,2021-01-09
"239",-6.3325,36.6388888888889,5.2,2021-01-09
"240",-0.570833333333333,38.2827777777778,5.1,2021-01-09
"241",-1.22861111111111,37.9577777777778,5,2021-01-09
"242",-1.17083333333333,38.0019444444444,5,2021-01-09
"243",0.167777777777778,38.7836111111111,5,2021-01-09
"244",-1.94361111111111,37.3905555555556,4.9,2021-01-09
"245",-0.494166666666667,38.3725,4.7,2021-01-09
"246",-5.965,36.2455555555556,4.6,2021-01-09
"247",-8.42138888888889,43.3658333333333,4.4,2021-01-09
"248",-1.68722222222222,37.6547222222222,4.2,2021-01-09
"249",2.88583333333333,39.8233333333333,4.2,2021-01-09
"250",-5.61138888888889,37.1644444444444,4.2,2021-01-09
"251",-0.371944444444444,39.1847222222222,4.2,2021-01-09
"252",-4.74805555555556,43.4202777777778,4.2,2021-01-09
"253",-0.0958333333333333,38.9288888888889,4,2021-01-09
"254",-5.87916666666667,37.4166666666667,4,2021-01-09
"255",-0.366388888888889,39.4805555555556,4,2021-01-09
"256",-4.74833333333333,37.0294444444444,3.8,2021-01-09
"257",-0.366388888888889,39.4805555555556,3.8,2021-01-09
"258",-3.78944444444444,37.1897222222222,3.8,2021-01-09
"259",2.2,41.3905555555556,3.8,2021-01-09
"260",-7.68472222222222,43.7861111111111,3.7,2021-01-09
"261",-0.0719444444444444,39.9572222222222,3.6,2021-01-09
"262",-3.02166666666667,43.375,3.5,2021-01-09
"263",-6.05583333333333,36.7505555555556,3.4,2021-01-09
"264",-3.80055555555556,43.4911111111111,3.2,2021-01-09
"265",-3.80055555555556,43.4911111111111,3.2,2021-01-09
"266",-4.84666666666667,37.8488888888889,3.1,2021-01-09
"267",-3.63138888888889,37.1372222222222,3,2021-01-09
"268",-9.29138888888889,42.9247222222222,3,2021-01-09
"269",-3.23388888888889,43.3947222222222,2.8,2021-01-09
"270",2.54,41.5875,2.8,2021-01-09
"271",-2.78,37.1413888888889,2.6,2021-01-09
"272",-6.91166666666667,37.2783333333333,2.6,2021-01-09
"273",-5.88055555555556,38.9555555555556,2.5,2021-01-09
"274",2.07,41.2927777777778,2.5,2021-01-09
"275",-5.70083333333333,43.56,2.5,2021-01-09
"276",-7.395,37.1947222222222,2.5,2021-01-09
"277",-4.39222222222222,43.3933333333333,2.4,2021-01-09
"278",-4.35388888888889,37.5561111111111,2.4,2021-01-09
"279",-6.38555555555556,38.9158333333333,2.3,2021-01-09
"280",-6.81388888888889,38.8833333333333,2.3,2021-01-09
"281",2.71305555555556,39.735,2.2,2021-01-09
"282",-6.5575,40.0036111111111,2.2,2021-01-09
"283",1.16361111111111,41.145,2.1,2021-01-09
"284",-8.55583333333333,42.8761111111111,2,2021-01-09
"285",-5.5825,39.9458333333333,2,2021-01-09
"286",-6.73805555555556,37.0980555555556,1.9,2021-01-09
"287",-1.38055555555556,38.2327777777778,1.9,2021-01-09
"288",-5.84861111111111,43.6558333333333,1.9,2021-01-09
"289",-4.77,37.1944444444444,1.9,2021-01-09
"290",-6.47,43.5691666666667,1.8,2021-01-09
"291",2.69694444444444,41.6508333333333,1.8,2021-01-09
"292",-0.523611111111111,39.0016666666667,1.7,2021-01-09
"293",-3.80888888888889,37.7775,1.7,2021-01-09
"294",-0.474722222222222,39.485,1.6,2021-01-09
"295",-3.82555555555556,43.4238888888889,1.5,2021-01-09
"296",-6.08583333333333,40.0430555555556,1.5,2021-01-09
"297",-2.90638888888889,43.2980555555556,1.4,2021-01-09
"298",2.76333333333333,41.9116666666667,1.2,2021-01-09
"299",-2.25111111111111,43.3022222222222,1.1,2021-01-09
"300",-4.86361111111111,39.9586111111111,1,2021-01-09
"301",-8.61583333333333,42.4383333333333,0.9,2021-01-09
"302",-4.06333333333333,38.0230555555556,0.9,2021-01-09
"303",-8.62722222222222,42.7383333333333,0.7,2021-01-09
"304",-8.37194444444444,43.3069444444444,0.7,2021-01-09
"305",0.493333333333333,40.8202777777778,0.6,2021-01-09
"306",2.76361111111111,42.1044444444444,0.6,2021-01-09
"307",-6.675,37.8686111111111,0.6,2021-01-09
"308",-7.23111111111111,39.4147222222222,0.6,2021-01-09
"309",-6.33888888888889,39.4713888888889,0.6,2021-01-09
"310",-1.03805555555556,38.3997222222222,0.5,2021-01-09
"311",-5.76972222222222,37.9263888888889,0.5,2021-01-09
"312",2.12416666666667,41.4183333333333,0.5,2021-01-09
"313",-1.79222222222222,43.3569444444444,0.4,2021-01-09
"314",1.84027777777778,41.72,0.4,2021-01-09
"315",-6.04416666666667,43.5669444444444,0.3,2021-01-09
"316",-1.79222222222222,43.3569444444444,0.3,2021-01-09
"317",2.19611111111111,42.1913888888889,0.2,2021-01-09
"318",-6.01694444444444,38.2316666666667,0.2,2021-01-09
"319",-4.59083333333333,40.2886111111111,0.2,2021-01-09
"320",-3.10472222222222,43.2033333333333,0.2,2021-01-09
"321",-5.06222222222222,39.1694444444444,0.1,2021-01-09
"322",-8.41055555555556,42.8880555555556,0.1,2021-01-09
"323",-2.88972222222222,38.3147222222222,0,2021-01-09
"324",-2.04111111111111,43.3063888888889,0,2021-01-09
"325",-8.62388888888889,42.2386111111111,-0.2,2021-01-09
"326",-1.87722222222222,38.1025,-0.2,2021-01-09
"327",-1.00416666666667,41.6605555555556,-0.3,2021-01-09
"328",-2.33111111111111,42.4522222222222,-0.4,2021-01-09
"329",0.598055555555556,41.6261111111111,-0.4,2021-01-09
"330",-3.02138888888889,40.0113888888889,-0.5,2021-01-09
"331",-1.70305555555556,38.5419444444444,-0.5,2021-01-09
"332",-0.935,41.6208333333333,-0.5,2021-01-09
"333",-4.60888888888889,38.3330555555556,-0.5,2021-01-09
"334",-5.37416666666667,36.7605555555556,-0.5,2021-01-09
"335",-3.04694444444444,39.5975,-0.7,2021-01-09
"336",-5.12111111111111,38.4986111111111,-0.7,2021-01-09
"337",-2.13194444444444,40.0672222222222,-0.7,2021-01-09
"338",-1.47527777777778,42.1986111111111,-0.8,2021-01-09
"339",-4.61638888888889,39.0886111111111,-1,2021-01-09
"340",-2.41333333333333,43.2094444444445,-1,2021-01-09
"341",1.46305555555556,42.3547222222222,-1.1,2021-01-09
"342",-3.39138888888889,38.7505555555556,-1.1,2021-01-09
"343",-1.15972222222222,38.6016666666667,-1.1,2021-01-09
"344",-3.55555555555556,40.4666666666667,-1.3,2021-01-09
"345",-0.141666666666667,41.0580555555556,-1.3,2021-01-09
"346",-3.72416666666667,40.4516666666667,-1.4,2021-01-09
"347",-5.62111111111111,43.5230555555556,-1.5,2021-01-09
"348",-5.87416666666667,43.3533333333333,-1.5,2021-01-09
"349",-3.56666666666667,38.5180555555556,-1.5,2021-01-09
"350",-1.54305555555556,43.1358333333333,-1.5,2021-01-09
"351",-2.735,37.5058333333333,-1.5,2021-01-09
"352",-3.92027777777778,38.9891666666667,-1.5,2021-01-09
"353",-6.6,40.635,-1.5,2021-01-09
"354",-3.48277777777778,42.92,-1.5,2021-01-09
"355",-5.87416666666667,43.3533333333333,-1.5,2021-01-09
"356",-1.63833333333333,42.8177777777778,-1.5,2021-01-09
"357",-3.72222222222222,40.2994444444444,-1.6,2021-01-09
"358",-5.66666666666667,42.0108333333333,-1.6,2021-01-09
"359",-3.93388888888889,42.8063888888889,-1.6,2021-01-09
"360",-3.78611111111111,40.3755555555556,-1.6,2021-01-09
"361",-3.67805555555556,40.4119444444444,-1.6,2021-01-09
"362",-1.64527777777778,41.3311111111111,-1.7,2021-01-09
"363",-1.5325,42.7761111111111,-1.7,2021-01-09
"364",-2.735,42.8819444444444,-1.7,2021-01-09
"365",-2.73277777777778,42.8719444444444,-1.7,2021-01-09
"366",-7.03138888888889,43.5247222222222,-1.8,2021-01-09
"367",-0.237777777777778,40.9466666666667,-1.8,2021-01-09
"368",-3.15,40.6302777777778,-1.8,2021-01-09
"369",-4.25,40.4277777777778,-1.8,2021-01-09
"370",-0.325555555555556,42.0844444444444,-1.9,2021-01-09
"371",-1.65,42.7769444444444,-1.9,2021-01-09
"372",-3.44361111111111,40.4886111111111,-2,2021-01-09
"373",-5.66222222222222,40.9575,-2,2021-01-09
"374",-5.73527777777778,41.5155555555556,-2,2021-01-09
"375",-4.61722222222222,42.3508333333333,-2.1,2021-01-09
"376",-6.43777777777778,41.0113888888889,-2.1,2021-01-09
"377",-1.86222222222222,39.0055555555556,-2.2,2021-01-09
"378",-4.04527777777778,39.8847222222222,-2.4,2021-01-09
"379",-4.16055555555556,42.9919444444444,-2.4,2021-01-09
"380",0.865277777777778,42.2052777777778,-2.5,2021-01-09
"381",-3.0075,39.1691666666667,-2.5,2021-01-09
"382",-3.74277777777778,41.6658333333333,-2.5,2021-01-09
"383",0.224722222222222,42.63,-2.7,2021-01-09
"384",-5.65111111111111,42.5883333333333,-2.7,2021-01-09
"385",-4.75444444444444,41.6408333333333,-2.7,2021-01-09
"386",-1.21361111111111,42.4908333333333,-2.8,2021-01-09
"387",-2.3175,43.08,-2.8,2021-01-09
"388",-4.85555555555556,41.7119444444444,-2.9,2021-01-09
"389",-3.765,40.6961111111111,-3,2021-01-09
"390",-5.49833333333333,40.9594444444445,-3,2021-01-09
"391",-1.85638888888889,38.9541666666667,-3.1,2021-01-09
"392",-1.66,38.9358333333333,-3.1,2021-01-09
"393",-1.41,41.1144444444444,-3.2,2021-01-09
"394",-3.13166666666667,41.9597222222222,-3.4,2021-01-09
"395",-4.12638888888889,40.9452777777778,-3.5,2021-01-09
"396",-6.27972222222222,41.9413888888889,-3.5,2021-01-09
"397",-1.29333333333333,40.9261111111111,-3.7,2021-01-09
"398",-2.61805555555556,41.0863888888889,-3.8,2021-01-09
"399",-3.62027777777778,42.3569444444444,-3.9,2021-01-09
"400",-4.52,42.8705555555556,-3.9,2021-01-09
"401",-8.0925,42.4213888888889,-3.9,2021-01-09
"402",-3.61361111111111,41.0069444444444,-4,2021-01-09
"403",-0.673055555555556,42.7088888888889,-4,2021-01-09
"404",-4.68,40.6591666666667,-4,2021-01-09
"405",-0.546944444444444,42.5788888888889,-4,2021-01-09
"406",-1.12416666666667,40.3505555555556,-4.2,2021-01-09
"407",-4.35055555555556,39.5469444444444,-4.2,2021-01-09
"408",-4.60277777777778,41.9955555555556,-4.3,2021-01-09
"409",-2.48305555555556,41.775,-4.3,2021-01-09
"410",-7.4575,43.1113888888889,-4.5,2021-01-09
"411",-1.24472222222222,39.5755555555556,-4.6,2021-01-09
"412",-3.58027777777778,41.1355555555556,-4.7,2021-01-09
"413",-6.19666666666667,42.3775,-4.7,2021-01-09
"414",0.876944444444445,42.7002777777778,-4.8,2021-01-09
"415",-0.255833333333333,40.4333333333333,-5,2021-01-09
"416",-0.186666666666667,40.4986111111111,-5.4,2021-01-09
"417",-7.85972222222222,42.3252777777778,-5.6,2021-01-09
"418",-7.2825,42.3394444444444,-5.7,2021-01-09
"419",-4.14194444444444,40.7063888888889,-5.8,2021-01-09
"420",1.93944444444444,42.3325,-6.1,2021-01-09
"421",-1.87888888888889,40.8416666666667,-6.5,2021-01-09
"422",-4.01055555555556,40.7930555555556,-7.5,2021-01-09
"423",-5.77638888888889,42.9786111111111,-7.6,2021-01-09
"424",-3.47527777777778,41.1919444444444,-7.8,2021-01-09
"425",-6.6,42.5638888888889,-8.4,2021-01-09
"426",-5.37694444444444,43.0622222222222,-8.4,2021-01-09
"427",-6.41416666666667,42.9941666666667,-9.6,2021-01-09
"428",-7.73361111111111,42.0791666666667,-10.9,2021-01-09
"429",2.62527777777778,39.5552777777778,8.9,2021-01-10
"430",2.73666666666667,39.5608333333333,8.7,2021-01-10
"431",3.47805555555556,39.7166666666667,8.6,2021-01-10
"432",-2.95638888888889,35.2763888888889,8,2021-01-10
"433",4.21555555555556,39.8547222222222,8,2021-01-10
"434",-7.68472222222222,43.7861111111111,7.6,2021-01-10
